seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
8647042703832485951,GLOW TECH,https://cdn.echotik.shop/12ce9a3d7db728b58949dd64c02d4af5/687e12ab/seller-cover/402/8647042703832485951.webp,Home Supplies,US,United States,N/A,N/A,N/A,N/A,1
7495624500876905100,OVESPORT,https://cdn.echotik.shop/1ea73b60c98019d56863cf61595ccc63/687e12ab/seller-cover/812/7495624500876905100.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,0
7496130438684379504,Qiaoaiti,https://cdn.echotik.shop/2acf61ca04493701a71f5584e6f5e5d0/687e12ab/seller-cover/145/7496130438684379504.png,Womenswear & Underwear,VN,Vietnam,N/A,N/A,N/A,N/A,0
8647269796864168755,Art Museum,https://cdn.echotik.shop/6a0e4022bd03dd3f81fbce6cfb02ac31/687e12ab/seller-cover/442/8647269796864168755.webp,Computers & Office Equipment,US,United States,N/A,N/A,N/A,N/A,1
8646926274330265383,HARRIS BAG,https://cdn.echotik.shop/f94e4b1e86da130d1fc4b957b5f3fcbe/687e12ab/seller-cover/315/8646926274330265383.png,Luggage & Bags,TH,Thailand,N/A,N/A,N/A,N/A,0
8648709364362151019,HONG 3C PH,https://cdn.echotik.shop/d017f22cef23a7e667ed540fb92c757e/687e12ab/seller-cover/313/8648709364362151019.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
8647515569160619062,WZBeltFactory-PH,https://cdn.echotik.shop/2ea29048b566d8d8e0f3954cff31d1b1/687e12ab/seller-cover/121/8647515569160619062.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
7495917948456962500,Trendy Moment,https://cdn.echotik.shop/62062815bcb4035562bd701876495eba/687e12ab/seller-cover/994/7495917948456962500.png,Fashion Accessories,MY,Malaysia,N/A,N/A,N/A,N/A,0
7495274490500777987,SKEZZ HOME,https://cdn.echotik.shop/54f2533cf1d53b4689deb24b1a1cc70e/687e12ab/seller-cover/961/7495274490500777987.png,Textiles & Soft Furnishings,GB,UK,N/A,N/A,N/A,N/A,1
7495713913557387818,PQRQP Shop,https://cdn.echotik.shop/24cfa3878e862fe53bd8525df3df65a6/687e12ab/seller-cover/375/7495713913557387818.webp,Phones & Electronics,US,United States,N/A,N/A,N/A,N/A,0
7495374215707724197,Fani,https://cdn.echotik.shop/ba7f0ff8d187a331b1066011986dd545/687e12ab/seller-cover/789/7495374215707724197.webp,Home Supplies,US,United States,N/A,N/A,N/A,N/A,0
8647027311949481421,LOVE CAP.,https://cdn.echotik.shop/d196cf4616ef395fb96d49a7c0671663/687e12ab/seller-cover/827/8647027311949481421.png,Fashion Accessories,PH,Philippines,N/A,N/A,N/A,N/A,0
7495153558818425560,Asvivid,https://cdn.echotik.shop/9f140a1de6d60af30e717f4515bb52aa/687e12ab/seller-cover/917/7495153558818425560.webp,Womenswear & Underwear,GB,UK,N/A,N/A,N/A,N/A,1
